timestep,l2_norm,infinity_norm
858,inf,1.2699e+214
859,inf,1.7968e+214
860,inf,2.33453e+214
861,inf,2.70439e+214
862,inf,2.63253e+214
863,inf,1.81568e+214
864,inf,1.95762e+214
865,inf,2.35754e+214
866,inf,4.89494e+214
867,inf,6.0478e+214
868,inf,5.25866e+214
869,inf,6.63708e+214
870,inf,1.12963e+215
871,inf,1.84521e+215
872,inf,2.85601e+215
873,inf,4.14101e+215
874,inf,5.52871e+215
875,inf,6.61768e+215
876,inf,6.75097e+215
877,inf,5.14933e+215
878,inf,5.31069e+215
879,inf,6.3146e+215
880,inf,1.05445e+216
881,inf,1.33899e+216
882,inf,1.14304e+216
883,inf,1.89266e+216
884,inf,3.80079e+216
885,inf,8.91535e+216
886,inf,2.20037e+217
887,inf,5.55264e+217
888,inf,1.41679e+218
889,inf,3.63752e+218
890,inf,9.38115e+218
891,inf,2.4278e+219
892,inf,6.29801e+219
893,inf,1.63603e+220
894,inf,4.25257e+220
895,inf,1.10548e+221
896,inf,2.87302e+221
897,inf,7.46281e+221
898,inf,1.93716e+222
899,inf,5.02417e+222
900,inf,1.30182e+223
901,inf,3.36962e+223
902,inf,8.71187e+223
903,inf,2.24959e+224
904,inf,5.80115e+224
905,inf,1.49384e+225
906,inf,3.84082e+225
907,inf,9.85894e+225
908,inf,2.52622e+226
909,inf,6.46092e+226
910,inf,1.64908e+227
911,inf,4.20002e+227
912,inf,1.06723e+228
913,inf,2.70514e+228
914,inf,6.83866e+228
915,inf,1.72393e+229
916,inf,4.33262e+229
917,inf,1.08534e+230
918,inf,2.70934e+230
919,inf,6.73804e+230
920,inf,1.66901e+231
921,inf,4.11633e+231
922,inf,1.01053e+232
923,inf,2.46846e+232
924,inf,5.99762e+232
925,inf,1.44888e+233
926,inf,3.4785e+233
927,inf,8.29569e+233
928,inf,1.96421e+234
929,inf,4.61478e+234
930,inf,1.07516e+235
931,inf,2.48231e+235
932,inf,5.67515e+235
933,inf,1.28375e+236
934,inf,2.8706e+236
935,inf,6.33893e+236
936,inf,1.38079e+237
937,inf,2.96323e+237
938,inf,6.25643e+237
939,inf,1.29756e+238
940,inf,2.63872e+238
941,inf,5.25102e+238
942,inf,1.02014e+239
943,inf,1.92954e+239
944,inf,3.54187e+239
945,inf,6.2853e+239
946,inf,1.07324e+240
947,inf,1.75303e+240
948,inf,2.71838e+240
949,inf,3.96087e+240
950,inf,5.34312e+240
951,inf,6.51805e+240
952,inf,6.88623e+240
953,inf,5.67945e+240
954,inf,4.67053e+240
955,inf,5.25897e+240
956,inf,9.73609e+240
957,inf,1.47932e+241
958,inf,1.44715e+241
959,inf,1.34573e+241
960,inf,2.26382e+241
961,inf,3.77733e+241
962,inf,5.98112e+241
963,inf,8.92204e+241
964,inf,1.23519e+242
965,inf,1.5527e+242
966,inf,1.70632e+242
967,inf,1.50705e+242
968,inf,1.21183e+242
969,inf,1.46907e+242
970,inf,2.01495e+242
971,inf,3.23001e+242
972,inf,3.10596e+242
973,inf,3.77998e+242
974,inf,6.73365e+242
975,inf,1.50813e+243
976,inf,3.65621e+243
977,inf,9.13492e+243
978,inf,2.31626e+244
979,inf,5.91735e+244
980,inf,1.519e+245
981,inf,3.91381e+245
982,inf,1.01112e+246
983,inf,2.61637e+246
984,inf,6.77494e+246
985,inf,1.75446e+247
986,inf,4.54171e+247
987,inf,1.17489e+248
988,inf,3.03654e+248
989,inf,7.83948e+248
990,inf,2.02142e+249
991,inf,5.20511e+249
992,inf,1.3383e+250
993,inf,3.43538e+250
994,inf,8.80317e+250
995,inf,2.2516e+251
996,inf,5.74742e+251
997,inf,1.46393e+252
998,inf,3.72022e+252
999,inf,9.43075e+252
