timestep,l2_norm,infinity_norm
48100,3.23127e-05,6.04996e-07
48150,3.16908e-05,5.93354e-07
48200,3.10809e-05,5.8194e-07
48250,3.04827e-05,5.70753e-07
48300,2.9896e-05,5.59749e-07
48350,2.93207e-05,5.48971e-07
48400,2.87563e-05,5.38421e-07
48450,2.8203e-05,5.28053e-07
48500,2.76602e-05,5.17912e-07
48550,2.71278e-05,5.07953e-07
48600,2.66057e-05,4.98176e-07
48650,2.60937e-05,4.88581e-07
48700,2.55915e-05,4.79167e-07
48750,2.5099e-05,4.69936e-07
48800,2.46159e-05,4.60932e-07
48850,2.41422e-05,4.52064e-07
48900,2.36775e-05,4.43333e-07
48950,2.32219e-05,4.34829e-07
49000,2.2775e-05,4.26417e-07
49050,2.23366e-05,4.18231e-07
49100,2.19068e-05,4.10182e-07
49150,2.14852e-05,4.0227e-07
49200,2.10717e-05,3.94539e-07
49250,2.06661e-05,3.86945e-07
49300,2.02684e-05,3.79487e-07
49350,1.98783e-05,3.72211e-07
49400,1.94958e-05,3.65071e-07
49450,1.91206e-05,3.57977e-07
49500,1.87526e-05,3.5111e-07
49550,1.83917e-05,3.4438e-07
49600,1.80377e-05,3.37741e-07
49650,1.76906e-05,3.31238e-07
49700,1.73501e-05,3.24872e-07
49750,1.70162e-05,3.18596e-07
49800,1.66888e-05,3.12457e-07
49850,1.63676e-05,3.06454e-07
49900,1.60527e-05,3.00543e-07
49950,1.57437e-05,2.94767e-07
50000,1.54407e-05,2.89083e-07
50050,1.51435e-05,2.83535e-07
50100,1.4852e-05,2.78078e-07
50150,1.45663e-05,2.72712e-07
50200,1.42859e-05,2.67482e-07
50250,1.4011e-05,2.62344e-07
50300,1.37413e-05,2.57296e-07
50350,1.34769e-05,2.52339e-07
50400,1.32175e-05,2.47474e-07
50450,1.29631e-05,2.42744e-07
50500,1.27136e-05,2.3806e-07
50550,1.2469e-05,2.33467e-07
50600,1.2229e-05,2.28965e-07
50650,1.19936e-05,2.24554e-07
50700,1.17628e-05,2.20234e-07
50750,1.15364e-05,2.16005e-07
50800,1.13144e-05,2.11867e-07
50850,1.10966e-05,2.07774e-07
50900,1.08831e-05,2.03772e-07
50950,1.06736e-05,1.99861e-07
51000,1.04682e-05,1.95996e-07
51050,1.02667e-05,1.92222e-07
51100,1.00691e-05,1.88538e-07
51150,9.87531e-06,1.849e-07
51200,9.68525e-06,1.81353e-07
51250,9.49889e-06,1.77852e-07
51300,9.31606e-06,1.74441e-07
51350,9.13676e-06,1.71076e-07
51400,8.96089e-06,1.67756e-07
51450,8.78847e-06,1.64573e-07
51500,8.61932e-06,1.6139e-07
51550,8.45341e-06,1.58298e-07
51600,8.29075e-06,1.55205e-07
51650,8.13117e-06,1.52249e-07
51700,7.97471e-06,1.49339e-07
51750,7.82116e-06,1.46429e-07
51800,7.67067e-06,1.43609e-07
51850,7.52301e-06,1.40881e-07
51900,7.37825e-06,1.38152e-07
51950,7.23622e-06,1.35515e-07
52000,7.09698e-06,1.32877e-07
52050,6.96038e-06,1.30331e-07
52100,6.8264e-06,1.27829e-07
52150,6.69503e-06,1.25374e-07
52200,6.56615e-06,1.22964e-07
52250,6.43985e-06,1.20554e-07
52300,6.31586e-06,1.18234e-07
52350,6.19433e-06,1.16006e-07
52400,6.0751e-06,1.13732e-07
52450,5.9582e-06,1.11595e-07
52500,5.84349e-06,1.09412e-07
52550,5.73102e-06,1.0732e-07
52600,5.62079e-06,1.05229e-07
52650,5.51261e-06,1.03182e-07
52700,5.40655e-06,1.01227e-07
52750,5.30245e-06,9.92713e-08
52800,5.20036e-06,9.73614e-08
52850,5.10027e-06,9.54969e-08
52900,5.00212e-06,9.36325e-08
52950,4.90589e-06,9.1859e-08
53000,4.81145e-06,9.00855e-08
53050,4.71883e-06,8.83574e-08
53100,4.62804e-06,8.66748e-08
53150,4.53894e-06,8.49923e-08
53200,4.4516e-06,8.33552e-08
53250,4.3659e-06,8.17636e-08
53300,4.28188e-06,8.0172e-08
53350,4.19941e-06,7.86258e-08
53400,4.11867e-06,7.71252e-08
53450,4.03944e-06,7.56245e-08
53500,3.96165e-06,7.41693e-08
53550,3.88537e-06,7.27596e-08
53600,3.81065e-06,7.13499e-08
53650,3.73727e-06,6.99856e-08
53700,3.66536e-06,6.86214e-08
53750,3.59478e-06,6.73026e-08
53800,3.52563e-06,6.60293e-08
53850,3.45775e-06,6.4756e-08
53900,3.39124e-06,6.34827e-08
53950,3.32598e-06,6.22549e-08
54000,3.26197e-06,6.10726e-08
54050,3.19918e-06,5.98902e-08
54100,3.13754e-06,5.87534e-08
54150,3.07719e-06,5.76165e-08
54200,3.01801e-06,5.65251e-08
54250,2.95989e-06,5.54337e-08
54300,2.90294e-06,5.43423e-08
54350,2.84705e-06,5.32964e-08
54400,2.79225e-06,5.22505e-08
54450,2.7386e-06,5.125e-08
54500,2.68587e-06,5.02951e-08
54550,2.63414e-06,4.92946e-08
54600,2.58343e-06,4.83851e-08
54650,2.53372e-06,4.74301e-08
54700,2.48495e-06,4.65207e-08
54750,2.43718e-06,4.56566e-08
54800,2.39024e-06,4.47471e-08
54850,2.34418e-06,4.38831e-08
54900,2.29912e-06,4.30191e-08
54950,2.2549e-06,4.22006e-08
55000,2.21147e-06,4.1382e-08
55050,2.16887e-06,4.06089e-08
55100,2.12719e-06,3.98359e-08
55150,2.08621e-06,3.90628e-08
55200,2.04606e-06,3.83352e-08
55250,2.00667e-06,3.75621e-08
55300,1.96811e-06,3.68345e-08
55350,1.93019e-06,3.61524e-08
55400,1.89302e-06,3.54248e-08
55450,1.85664e-06,3.47427e-08
55500,1.82091e-06,3.41061e-08
55550,1.78584e-06,3.34694e-08
55600,1.75147e-06,3.27873e-08
55650,1.7178e-06,3.21506e-08
55700,1.68468e-06,3.15595e-08
55750,1.65232e-06,3.09228e-08
55800,1.62048e-06,3.03771e-08
55850,1.58934e-06,2.97405e-08
55900,1.55878e-06,2.91948e-08
55950,1.52873e-06,2.86036e-08
56000,1.4993e-06,2.80579e-08
56050,1.47045e-06,2.75577e-08
56100,1.44217e-06,2.7012e-08
56150,1.41436e-06,2.64663e-08
56200,1.3872e-06,2.59661e-08
56250,1.36052e-06,2.54659e-08
56300,1.33425e-06,2.49656e-08
56350,1.3086e-06,2.45109e-08
56400,1.28343e-06,2.40561e-08
56450,1.25875e-06,2.35559e-08
56500,1.2345e-06,2.31466e-08
56550,1.21075e-06,2.26464e-08
56600,1.1875e-06,2.22371e-08
56650,1.16461e-06,2.18279e-08
56700,1.14215e-06,2.13731e-08
56750,1.12019e-06,2.10093e-08
56800,1.09864e-06,2.06001e-08
56850,1.07748e-06,2.01908e-08
56900,1.05679e-06,1.97815e-08
56950,1.03647e-06,1.94177e-08
57000,1.01653e-06,1.90084e-08
57050,9.96903e-07,1.86901e-08
57100,9.77746e-07,1.83263e-08
57150,9.58972e-07,1.79625e-08
57200,9.40485e-07,1.75987e-08
57250,9.22399e-07,1.72804e-08
57300,9.04561e-07,1.69166e-08
57350,8.87249e-07,1.66438e-08
57400,8.70134e-07,1.628e-08
57450,8.53407e-07,1.60071e-08
57500,8.36996e-07,1.56433e-08
57550,8.20874e-07,1.53705e-08
57600,8.05081e-07,1.50976e-08
57650,7.8951e-07,1.47793e-08
57700,7.74412e-07,1.45064e-08
57750,7.59494e-07,1.42336e-08
57800,7.44849e-07,1.39153e-08
57850,7.30456e-07,1.36879e-08
57900,7.16427e-07,1.3415e-08
57950,7.02627e-07,1.31422e-08
58000,6.89133e-07,1.29148e-08
58050,6.75874e-07,1.26875e-08
58100,6.62898e-07,1.24146e-08
58150,6.50092e-07,1.21872e-08
58200,6.37618e-07,1.19599e-08
58250,6.25331e-07,1.1687e-08
58300,6.13311e-07,1.15051e-08
58350,6.01547e-07,1.12777e-08
58400,5.89935e-07,1.10504e-08
58450,5.78582e-07,1.0823e-08
58500,5.67487e-07,1.06411e-08
58550,5.56472e-07,1.04137e-08
58600,5.45867e-07,1.02318e-08
58650,5.35305e-07,1.00044e-08
58700,5.25068e-07,9.82254e-09
58750,5.14891e-07,9.64064e-09
58800,5.05041e-07,9.45874e-09
58850,4.95274e-07,9.27685e-09
58900,4.85794e-07,9.09495e-09
58950,4.76456e-07,8.95852e-09
59000,4.67242e-07,8.77662e-09
59050,4.5827e-07,8.59472e-09
59100,4.49476e-07,8.41283e-09
59150,4.40809e-07,8.2764e-09
59200,4.32256e-07,8.0945e-09
59250,4.24007e-07,7.95808e-09
59300,4.15792e-07,7.77618e-09
59350,4.07821e-07,7.63976e-09
59400,3.999e-07,7.50333e-09
59450,3.92291e-07,7.36691e-09
59500,3.84704e-07,7.18501e-09
59550,3.77319e-07,7.09406e-09
59600,3.70104e-07,6.95763e-09
59650,3.63005e-07,6.82121e-09
59700,3.55967e-07,6.68479e-09
59750,3.4914e-07,6.54836e-09
59800,3.42429e-07,6.45741e-09
59850,3.35824e-07,6.27551e-09
59900,3.29336e-07,6.18456e-09
59950,3.23062e-07,6.09361e-09
60000,3.1677e-07,6.00267e-09
60050,3.1066e-07,5.82077e-09
60100,3.04758e-07,5.72982e-09
60150,2.98867e-07,5.59339e-09
60200,2.93134e-07,5.50244e-09
60250,2.87482e-07,5.41149e-09
60300,2.81987e-07,5.27507e-09
60350,2.7647e-07,5.18412e-09
60400,2.71171e-07,5.09317e-09
60450,2.65959e-07,5.00222e-09
60500,2.60827e-07,4.91127e-09
60550,2.55841e-07,4.82032e-09
60600,2.50869e-07,4.72937e-09
60650,2.46088e-07,4.63842e-09
60700,2.41383e-07,4.54747e-09
60750,2.36742e-07,4.45652e-09
60800,2.32188e-07,4.36557e-09
60850,2.27757e-07,4.27463e-09
60900,2.23351e-07,4.18368e-09
60950,2.1905e-07,4.09273e-09
61000,2.14809e-07,4.04725e-09
61050,2.10695e-07,3.9563e-09
61100,2.06656e-07,3.91083e-09
61150,2.02676e-07,3.81988e-09
61200,1.98755e-07,3.72893e-09
61250,1.94924e-07,3.63798e-09
61300,1.91161e-07,3.63798e-09
61350,1.8751e-07,3.54703e-09
61400,1.83848e-07,3.45608e-09
61450,1.80287e-07,3.41061e-09
61500,1.76875e-07,3.36513e-09
61550,1.73415e-07,3.27418e-09
61600,1.70158e-07,3.18323e-09
61650,1.6686e-07,3.18323e-09
61700,1.63633e-07,3.09228e-09
61750,1.60434e-07,3.00133e-09
61800,1.5745e-07,3.00133e-09
61850,1.54358e-07,2.91038e-09
61900,1.5142e-07,2.86491e-09
61950,1.48538e-07,2.81943e-09
62000,1.45678e-07,2.72848e-09
62050,1.42844e-07,2.72848e-09
62100,1.40115e-07,2.63753e-09
62150,1.37421e-07,2.59206e-09
62200,1.3479e-07,2.54659e-09
62250,1.32151e-07,2.50111e-09
62300,1.2965e-07,2.45564e-09
62350,1.27129e-07,2.45564e-09
62400,1.24676e-07,2.36469e-09
62450,1.22295e-07,2.31921e-09
62500,1.19979e-07,2.27374e-09
62550,1.1764e-07,2.18279e-09
62600,1.15424e-07,2.18279e-09
62650,1.13134e-07,2.18279e-09
62700,1.10986e-07,2.09184e-09
62750,1.08837e-07,2.09184e-09
62800,1.06744e-07,2.00089e-09
62850,1.04731e-07,2.00089e-09
62900,1.02696e-07,1.95541e-09
62950,1.0066e-07,1.90994e-09
63000,9.88422e-08,1.90994e-09
63050,9.68852e-08,1.81899e-09
63100,9.50322e-08,1.81899e-09
63150,9.32007e-08,1.77351e-09
63200,9.14078e-08,1.72804e-09
63250,8.96307e-08,1.72804e-09
63300,8.79397e-08,1.63709e-09
63350,8.62082e-08,1.63709e-09
63400,8.45672e-08,1.63709e-09
63450,8.29863e-08,1.54614e-09
63500,8.12856e-08,1.54614e-09
63550,7.97885e-08,1.54614e-09
63600,7.82659e-08,1.50067e-09
63650,7.67945e-08,1.45519e-09
63700,7.52877e-08,1.45519e-09
63750,7.38165e-08,1.45519e-09
63800,7.24013e-08,1.36424e-09
63850,7.09748e-08,1.36424e-09
63900,6.96219e-08,1.36424e-09
63950,6.83119e-08,1.31877e-09
64000,6.70569e-08,1.27329e-09
64050,6.57003e-08,1.27329e-09
64100,6.45061e-08,1.27329e-09
64150,6.3225e-08,1.18234e-09
64200,6.2077e-08,1.18234e-09
64250,6.07704e-08,1.18234e-09
64300,5.97039e-08,1.18234e-09
64350,5.84646e-08,1.13687e-09
64400,5.74181e-08,1.09139e-09
64450,5.62214e-08,1.09139e-09
64500,5.5227e-08,1.09139e-09
64550,5.4181e-08,1.09139e-09
64600,5.31161e-08,1.00044e-09
64650,5.20906e-08,1.00044e-09
64700,5.10832e-08,1.00044e-09
64750,5.00949e-08,1.00044e-09
64800,4.9145e-08,9.54969e-10
64850,4.81842e-08,9.09495e-10
64900,4.73004e-08,9.09495e-10
64950,4.63635e-08,9.09495e-10
65000,4.54962e-08,9.09495e-10
65050,4.46218e-08,9.09495e-10
65100,4.37625e-08,8.18545e-10
65150,4.28997e-08,8.18545e-10
65200,4.20457e-08,8.18545e-10
65250,4.12533e-08,8.18545e-10
65300,4.05354e-08,8.18545e-10
65350,3.97513e-08,8.18545e-10
65400,3.89606e-08,7.27596e-10
65450,3.82494e-08,7.27596e-10
65500,3.75067e-08,7.27596e-10
65550,3.67746e-08,7.27596e-10
65600,3.60793e-08,7.27596e-10
65650,3.5377e-08,7.27596e-10
65700,3.46821e-08,7.27596e-10
65750,3.4048e-08,7.27596e-10
65800,3.34106e-08,6.36646e-10
65850,3.27202e-08,6.36646e-10
65900,3.21088e-08,6.36646e-10
65950,3.15197e-08,6.36646e-10
66000,3.09312e-08,6.36646e-10
66050,3.03872e-08,6.36646e-10
66100,2.97608e-08,5.91172e-10
66150,2.91585e-08,5.45697e-10
66200,2.86131e-08,5.45697e-10
66250,2.80559e-08,5.45697e-10
66300,2.75027e-08,5.45697e-10
66350,2.70004e-08,5.45697e-10
66400,2.65061e-08,5.45697e-10
66450,2.59939e-08,5.45697e-10
66500,2.55295e-08,5.45697e-10
66550,2.50152e-08,5.45697e-10
66600,2.4577e-08,5.45697e-10
66650,2.40937e-08,5.45697e-10
66700,2.36322e-08,5.45697e-10
66750,2.32104e-08,5.45697e-10
66800,2.27603e-08,5.45697e-10
66850,2.23751e-08,4.54747e-10
66900,2.18945e-08,4.54747e-10
66950,2.14676e-08,4.54747e-10
67000,2.1105e-08,4.54747e-10
67050,2.07245e-08,4.54747e-10
67100,2.03226e-08,4.54747e-10
67150,1.98784e-08,3.63798e-10
67200,1.9526e-08,4.09273e-10
67250,1.91985e-08,3.63798e-10
67300,1.88602e-08,3.63798e-10
67350,1.84389e-08,3.63798e-10
67400,1.81371e-08,3.63798e-10
67450,1.7753e-08,3.63798e-10
67500,1.74681e-08,3.63798e-10
67550,1.7079e-08,3.63798e-10
67600,1.68004e-08,3.63798e-10
67650,1.64156e-08,3.63798e-10
67700,1.61072e-08,3.63798e-10
67750,1.58278e-08,3.63798e-10
67800,1.55349e-08,3.63798e-10
67850,1.52721e-08,3.63798e-10
67900,1.5037e-08,3.63798e-10
67950,1.47729e-08,3.63798e-10
68000,1.4572e-08,3.63798e-10
68050,1.42656e-08,3.63798e-10
68100,1.39853e-08,3.63798e-10
68150,1.37986e-08,3.63798e-10
68200,1.34698e-08,3.63798e-10
68250,1.33115e-08,3.63798e-10
68300,1.30723e-08,3.63798e-10
68350,1.28309e-08,3.63798e-10
68400,1.26094e-08,3.63798e-10
68450,1.23588e-08,3.63798e-10
68500,1.21452e-08,3.63798e-10
68550,1.18832e-08,2.72848e-10
68600,1.16759e-08,3.63798e-10
68650,1.14867e-08,3.63798e-10
68700,1.12405e-08,2.72848e-10
68750,1.10587e-08,2.72848e-10
68800,1.07954e-08,2.72848e-10
68850,1.06256e-08,2.72848e-10
68900,1.03973e-08,1.81899e-10
68950,1.01774e-08,2.27374e-10
69000,9.96216e-09,1.81899e-10
69050,9.8001e-09,1.81899e-10
69100,9.66566e-09,1.81899e-10
69150,9.36733e-09,1.81899e-10
69200,9.25609e-09,1.81899e-10
69250,9.09778e-09,1.81899e-10
69300,8.95917e-09,1.81899e-10
69350,8.81694e-09,1.81899e-10
69400,8.66348e-09,1.81899e-10
69450,8.55049e-09,1.81899e-10
69500,8.31734e-09,1.81899e-10
69550,8.2601e-09,1.81899e-10
69600,8.06992e-09,1.81899e-10
69650,8.0038e-09,1.81899e-10
69700,7.86065e-09,1.81899e-10
69750,7.74863e-09,1.81899e-10
69800,7.61268e-09,1.81899e-10
69850,7.50938e-09,1.81899e-10
69900,7.4127e-09,1.81899e-10
69950,7.27781e-09,1.81899e-10
70000,7.22249e-09,1.81899e-10
70050,7.14426e-09,1.81899e-10
70100,7.03164e-09,1.81899e-10
70150,6.98308e-09,1.81899e-10
70200,6.90265e-09,1.81899e-10
70250,6.76782e-09,1.81899e-10
70300,6.67463e-09,1.81899e-10
70350,6.62117e-09,1.81899e-10
70400,6.49734e-09,1.81899e-10
70450,6.4584e-09,1.81899e-10
70500,6.36053e-09,1.81899e-10
70550,6.28223e-09,1.81899e-10
70600,6.15638e-09,1.81899e-10
70650,6.06831e-09,1.81899e-10
70700,6.06456e-09,1.81899e-10
70750,6.00712e-09,1.81899e-10
70800,5.91121e-09,1.81899e-10
70850,5.80629e-09,1.81899e-10
70900,5.72718e-09,1.81899e-10
70950,5.62009e-09,1.81899e-10
71000,5.65927e-09,1.81899e-10
71050,5.53036e-09,1.81899e-10
71100,5.49691e-09,1.81899e-10
71150,5.41871e-09,1.81899e-10
71200,5.39784e-09,1.81899e-10
71250,5.29518e-09,1.81899e-10
71300,5.2041e-09,1.81899e-10
71350,5.13515e-09,1.81899e-10
71400,5.07162e-09,1.81899e-10
71450,5.05306e-09,1.81899e-10
71500,4.88032e-09,1.81899e-10
71550,4.85817e-09,1.81899e-10
71600,4.8176e-09,1.81899e-10
71650,4.69599e-09,1.81899e-10
71700,4.70677e-09,1.81899e-10
71750,4.62919e-09,1.81899e-10
71800,4.50083e-09,1.81899e-10
71850,4.49144e-09,1.81899e-10
71900,4.42058e-09,1.81899e-10
71950,4.40694e-09,1.81899e-10
72000,4.29034e-09,1.81899e-10
72050,4.20746e-09,1.81899e-10
72100,4.12978e-09,1.81899e-10
72150,4.05166e-09,1.81899e-10
72200,4.04396e-09,1.81899e-10
72250,3.99425e-09,1.81899e-10
72300,3.90228e-09,1.81899e-10
72350,3.87252e-09,1.81899e-10
72400,3.82257e-09,1.81899e-10
72450,3.66347e-09,1.81899e-10
72500,3.67406e-09,1.81899e-10
72550,3.6754e-09,1.81899e-10
72600,3.6545e-09,1.81899e-10
72650,3.5635e-09,1.81899e-10
72700,3.54563e-09,1.81899e-10
72750,3.4474e-09,1.81899e-10
72800,3.43191e-09,1.81899e-10
72850,3.32181e-09,1.81899e-10
72900,3.27982e-09,1.81899e-10
72950,3.20113e-09,1.81899e-10
73000,3.14285e-09,1.81899e-10
73050,3.2044e-09,1.81899e-10
73100,3.13052e-09,1.81899e-10
73150,3.09202e-09,1.81899e-10
73200,2.95035e-09,1.81899e-10
73250,2.91065e-09,1.81899e-10
73300,2.88489e-09,1.81899e-10
73350,2.90666e-09,1.81899e-10
73400,2.77713e-09,1.81899e-10
73450,2.7279e-09,1.81899e-10
73500,2.688e-09,1.81899e-10
73550,2.48306e-09,1.81899e-10
73600,2.56011e-09,1.81899e-10
73650,2.60244e-09,1.81899e-10
73700,2.48796e-09,1.81899e-10
73750,2.42859e-09,1.81899e-10
73800,2.40491e-09,1.81899e-10
73850,2.26087e-09,1.81899e-10
73900,2.35671e-09,1.81899e-10
73950,2.41615e-09,1.81899e-10
74000,2.30167e-09,1.81899e-10
74050,2.21867e-09,1.81899e-10
74100,2.03515e-09,1.81899e-10
74150,2.10214e-09,1.81899e-10
74200,1.98186e-09,1.81899e-10
74250,2.01251e-09,1.81899e-10
74300,1.93557e-09,1.81899e-10
74350,2.08763e-09,1.81899e-10
74400,1.8726e-09,1.81899e-10
74450,1.92468e-09,1.81899e-10
74500,1.88902e-09,1.81899e-10
74550,2.03779e-09,1.81899e-10
74600,1.88177e-09,1.81899e-10
74650,2.06157e-09,1.81899e-10
74700,1.95153e-09,1.81899e-10
74750,1.81016e-09,1.81899e-10
74800,1.74505e-09,1.81899e-10
74850,1.65437e-09,1.81899e-10
74900,1.52615e-09,1.81899e-10
74950,1.60938e-09,1.81899e-10
75000,1.61682e-09,1.81899e-10
75050,1.44295e-09,1.81899e-10
75100,1.6874e-09,1.81899e-10
75150,1.56551e-09,1.81899e-10
75200,1.67454e-09,1.81899e-10
75250,1.52225e-09,1.81899e-10
75300,1.49173e-09,1.81899e-10
75350,1.44894e-09,1.81899e-10
75400,1.24543e-09,1.81899e-10
75450,1.33672e-09,1.81899e-10
75500,1.46848e-09,1.81899e-10
75550,1.42766e-09,1.81899e-10
75600,1.39512e-09,1.81899e-10
75650,1.22437e-09,9.09495e-11
75700,1.36762e-09,1.81899e-10
75750,1.17386e-09,1.81899e-10
75800,1.39858e-09,1.81899e-10
75850,1.10363e-09,1.81899e-10
75900,1.28621e-09,1.81899e-10
75950,1.23127e-09,1.81899e-10
76000,1.12531e-09,1.81899e-10
76050,1.10228e-09,1.81899e-10
76100,1.12175e-09,1.81899e-10
76150,1.15868e-09,1.81899e-10
76200,1.26349e-09,9.09495e-11
76250,1.19097e-09,1.81899e-10
76300,1.17234e-09,9.09495e-11
76350,1.23047e-09,1.81899e-10
76400,1.21713e-09,1.81899e-10
76450,1.07583e-09,1.81899e-10
76500,1.04735e-09,1.81899e-10
76550,1.23106e-09,1.81899e-10
76600,8.08157e-10,9.09495e-11
76650,1.03163e-09,1.81899e-10
76700,9.68762e-10,1.81899e-10
76750,1.18134e-09,1.81899e-10
76800,9.82726e-10,1.81899e-10
76850,1.01755e-09,1.81899e-10
76900,1.05799e-09,1.81899e-10
76950,9.94732e-10,1.81899e-10
77000,9.43062e-10,9.09495e-11
77050,7.62995e-10,9.09495e-11
77100,8.53062e-10,1.81899e-10
77150,6.33973e-10,9.09495e-11
77200,8.53409e-10,1.81899e-10
77250,7.09673e-10,9.09495e-11
77300,9.33986e-10,1.81899e-10
77350,1.09354e-09,1.81899e-10
77400,7.22069e-10,1.81899e-10
77450,9.85579e-10,1.81899e-10
77500,7.81249e-10,9.09495e-11
77550,7.68581e-10,1.81899e-10
77600,8.01535e-10,1.81899e-10
77650,8.19079e-10,1.81899e-10
77700,5.57784e-10,9.09495e-11
77750,6.40757e-10,1.81899e-10
77800,7.79343e-10,1.81899e-10
77850,6.45675e-10,9.09495e-11
77900,6.25117e-10,9.09495e-11
77950,7.16802e-10,9.09495e-11
78000,5.76582e-10,9.09495e-11
78050,5.8871e-10,9.09495e-11
78100,5.60346e-10,9.09495e-11
78150,6.85492e-10,1.81899e-10
78200,4.75612e-10,1.81899e-10
78250,7.60424e-10,1.81899e-10
78300,7.12036e-10,9.09495e-11
78350,6.31527e-10,1.81899e-10
78400,6.81502e-10,1.81899e-10
78450,4.99999e-10,9.09495e-11
78500,5.14564e-10,9.09495e-11
78550,3.90193e-10,9.09495e-11
78600,4.77272e-10,9.09495e-11
78650,4.36814e-10,9.09495e-11
78700,5.72935e-10,1.81899e-10
78750,4.52028e-10,9.09495e-11
78800,4.50656e-10,1.81899e-10
78850,8.3564e-10,1.81899e-10
78900,3.65562e-10,9.09495e-11
78950,9.23638e-10,1.81899e-10
79000,6.78404e-10,1.81899e-10
79050,5.00791e-10,9.09495e-11
79100,7.12926e-10,9.09495e-11
79150,5.17149e-10,9.09495e-11
79200,5.94645e-10,1.81899e-10
79250,3.35555e-10,9.09495e-11
79300,3.57846e-10,9.09495e-11
79350,4.40659e-10,1.13687e-10
79400,4.83197e-10,1.81899e-10
79450,5.89517e-10,1.81899e-10
79500,7.74127e-10,9.09495e-11
79550,4.41958e-10,9.09495e-11
79600,5.77413e-10,1.81899e-10
79650,3.71277e-10,1.81899e-10
79700,4.37453e-10,1.81899e-10
79750,3.51738e-10,9.09495e-11
79800,4.66261e-10,1.81899e-10
79850,3.34883e-10,9.09495e-11
79900,4.28354e-10,9.09495e-11
79950,2.73838e-10,9.09495e-11
