timestep,l2_norm,infinity_norm
48150,3.29359e-05,6.44286e-07
48200,3.2302e-05,6.31917e-07
48250,3.16804e-05,6.1973e-07
48300,3.10707e-05,6.07815e-07
48350,3.04727e-05,5.96174e-07
48400,2.98862e-05,5.84623e-07
48450,2.9311e-05,5.73345e-07
48500,2.87469e-05,5.62341e-07
48550,2.81936e-05,5.51518e-07
48600,2.7651e-05,5.40967e-07
48650,2.71189e-05,5.30508e-07
48700,2.65969e-05,5.20322e-07
48750,2.6085e-05,5.10317e-07
48800,2.5583e-05,5.00495e-07
48850,2.50907e-05,4.90854e-07
48900,2.46078e-05,4.81396e-07
48950,2.41342e-05,4.72119e-07
49000,2.36697e-05,4.63115e-07
49050,2.32142e-05,4.54111e-07
49100,2.27674e-05,4.4538e-07
49150,2.23292e-05,4.3683e-07
49200,2.18995e-05,4.28372e-07
49250,2.14781e-05,4.20187e-07
49300,2.10647e-05,4.12092e-07
49350,2.06593e-05,4.04179e-07
49400,2.02617e-05,3.96358e-07
49450,1.98718e-05,3.88718e-07
49500,1.94893e-05,3.8126e-07
49550,1.91143e-05,3.73893e-07
49600,1.87464e-05,3.66708e-07
49650,1.83857e-05,3.59705e-07
49700,1.80318e-05,3.52702e-07
49750,1.76849e-05,3.45972e-07
49800,1.73445e-05,3.39242e-07
49850,1.70106e-05,3.32784e-07
49900,1.66833e-05,3.26418e-07
49950,1.63622e-05,3.20051e-07
50000,1.60473e-05,3.13867e-07
50050,1.57385e-05,3.07864e-07
50100,1.54356e-05,3.01952e-07
50150,1.51385e-05,2.96131e-07
50200,1.48472e-05,2.90402e-07
50250,1.45614e-05,2.84854e-07
50300,1.42812e-05,2.79397e-07
50350,1.40064e-05,2.7394e-07
50400,1.37368e-05,2.68756e-07
50450,1.34724e-05,2.63572e-07
50500,1.32132e-05,2.58478e-07
50550,1.29588e-05,2.53476e-07
50600,1.27094e-05,2.48656e-07
50650,1.24649e-05,2.43836e-07
50700,1.22249e-05,2.39197e-07
50750,1.19896e-05,2.34559e-07
50800,1.17589e-05,2.30011e-07
50850,1.15326e-05,2.25646e-07
50900,1.13106e-05,2.2128e-07
50950,1.10929e-05,2.17005e-07
51000,1.08794e-05,2.12822e-07
51050,1.06701e-05,2.08729e-07
51100,1.04647e-05,2.04727e-07
51150,1.02633e-05,2.00725e-07
51200,1.00658e-05,1.96906e-07
51250,9.87204e-06,1.93086e-07
51300,9.68209e-06,1.89448e-07
51350,9.4957e-06,1.85719e-07
51400,9.31298e-06,1.82172e-07
51450,9.13378e-06,1.78716e-07
51500,8.95798e-06,1.7526e-07
51550,8.78553e-06,1.71894e-07
51600,8.61644e-06,1.68529e-07
51650,8.45061e-06,1.65346e-07
51700,8.28798e-06,1.62163e-07
51750,8.12853e-06,1.5898e-07
51800,7.97206e-06,1.55978e-07
51850,7.81863e-06,1.52977e-07
51900,7.66817e-06,1.49976e-07
51950,7.52057e-06,1.47065e-07
52000,7.37581e-06,1.44246e-07
52050,7.23388e-06,1.41517e-07
52100,7.09462e-06,1.38789e-07
52150,6.95807e-06,1.36151e-07
52200,6.82419e-06,1.33514e-07
52250,6.69285e-06,1.30876e-07
52300,6.56402e-06,1.28421e-07
52350,6.43762e-06,1.25965e-07
52400,6.31379e-06,1.23509e-07
52450,6.19232e-06,1.21145e-07
52500,6.07311e-06,1.1878e-07
52550,5.95622e-06,1.16506e-07
52600,5.84158e-06,1.14323e-07
52650,5.72914e-06,1.1205e-07
52700,5.61883e-06,1.09958e-07
52750,5.51072e-06,1.07775e-07
52800,5.40469e-06,1.05683e-07
52850,5.30065e-06,1.03682e-07
52900,5.19863e-06,1.01682e-07
52950,5.09858e-06,9.97716e-08
53000,5.00048e-06,9.78616e-08
53050,4.90425e-06,9.59517e-08
53100,4.80988e-06,9.41327e-08
53150,4.71729e-06,9.23137e-08
53200,4.62648e-06,9.04947e-08
53250,4.53748e-06,8.87667e-08
53300,4.45014e-06,8.71296e-08
53350,4.36456e-06,8.54016e-08
53400,4.28047e-06,8.37645e-08
53450,4.1981e-06,8.21274e-08
53500,4.11732e-06,8.05812e-08
53550,4.0381e-06,7.90351e-08
53600,3.96035e-06,7.74889e-08
53650,3.88408e-06,7.59428e-08
53700,3.80936e-06,7.45786e-08
53750,3.73606e-06,7.30324e-08
53800,3.66417e-06,7.16682e-08
53850,3.59362e-06,7.03039e-08
53900,3.52445e-06,6.89397e-08
53950,3.4566e-06,6.76664e-08
54000,3.39011e-06,6.63022e-08
54050,3.32487e-06,6.51198e-08
54100,3.26085e-06,6.37556e-08
54150,3.19811e-06,6.25732e-08
54200,3.13656e-06,6.13909e-08
54250,3.0762e-06,6.02085e-08
54300,3.01701e-06,5.90262e-08
54350,2.95893e-06,5.79348e-08
54400,2.90206e-06,5.67525e-08
54450,2.84612e-06,5.56611e-08
54500,2.79143e-06,5.45697e-08
54550,2.73768e-06,5.35692e-08
54600,2.68492e-06,5.25688e-08
54650,2.63329e-06,5.14774e-08
54700,2.58262e-06,5.05679e-08
54750,2.5329e-06,4.95675e-08
54800,2.48422e-06,4.8567e-08
54850,2.43634e-06,4.76575e-08
54900,2.38945e-06,4.6748e-08
54950,2.34345e-06,4.58385e-08
55000,2.29838e-06,4.502e-08
55050,2.25417e-06,4.41105e-08
55100,2.21075e-06,4.3201e-08
55150,2.16821e-06,4.23825e-08
55200,2.12648e-06,4.16549e-08
55250,2.0856e-06,4.07454e-08
55300,2.04542e-06,4.00178e-08
55350,2.0061e-06,3.92902e-08
55400,1.96747e-06,3.84716e-08
55450,1.92965e-06,3.7744e-08
55500,1.89246e-06,3.70164e-08
55550,1.85608e-06,3.62888e-08
55600,1.82023e-06,3.56522e-08
55650,1.7853e-06,3.49246e-08
55700,1.75097e-06,3.4288e-08
55750,1.71722e-06,3.36513e-08
55800,1.68411e-06,3.29237e-08
55850,1.65169e-06,3.22871e-08
55900,1.61995e-06,3.17414e-08
55950,1.58881e-06,3.11047e-08
56000,1.5582e-06,3.0559e-08
56050,1.52823e-06,2.99224e-08
56100,1.49878e-06,2.93767e-08
56150,1.46995e-06,2.874e-08
56200,1.44169e-06,2.81943e-08
56250,1.41395e-06,2.76486e-08
56300,1.38677e-06,2.71939e-08
56350,1.36003e-06,2.66482e-08
56400,1.33387e-06,2.61025e-08
56450,1.3082e-06,2.56478e-08
56500,1.28305e-06,2.51021e-08
56550,1.25832e-06,2.46473e-08
56600,1.2341e-06,2.41926e-08
56650,1.21037e-06,2.37378e-08
56700,1.18707e-06,2.32831e-08
56750,1.16423e-06,2.28283e-08
56800,1.14181e-06,2.23736e-08
56850,1.11985e-06,2.19188e-08
56900,1.09829e-06,2.14641e-08
56950,1.07716e-06,2.11003e-08
57000,1.05642e-06,2.06455e-08
57050,1.03611e-06,2.02817e-08
57100,1.01612e-06,1.99179e-08
57150,9.96593e-07,1.94632e-08
57200,9.77393e-07,1.90994e-08
57250,9.58631e-07,1.87356e-08
57300,9.40161e-07,1.83718e-08
57350,9.22046e-07,1.8008e-08
57400,9.04337e-07,1.77351e-08
57450,8.86949e-07,1.73713e-08
57500,8.69825e-07,1.70076e-08
57550,8.53023e-07,1.67347e-08
57600,8.36703e-07,1.63709e-08
57650,8.20598e-07,1.60981e-08
57700,8.04797e-07,1.57343e-08
57750,7.89294e-07,1.54614e-08
57800,7.74135e-07,1.51886e-08
57850,7.59242e-07,1.49157e-08
57900,7.44629e-07,1.45519e-08
57950,7.30301e-07,1.42791e-08
58000,7.16251e-07,1.40062e-08
58050,7.02459e-07,1.37334e-08
58100,6.88959e-07,1.35515e-08
58150,6.75711e-07,1.31877e-08
58200,6.62678e-07,1.30058e-08
58250,6.49939e-07,1.27329e-08
58300,6.37399e-07,1.24601e-08
58350,6.25206e-07,1.22782e-08
58400,6.13124e-07,1.20053e-08
58450,6.01267e-07,1.18234e-08
58500,5.8975e-07,1.15506e-08
58550,5.78362e-07,1.12777e-08
58600,5.67263e-07,1.10958e-08
58650,5.5635e-07,1.09139e-08
58700,5.45611e-07,1.0732e-08
58750,5.35203e-07,1.04592e-08
58800,5.24854e-07,1.02773e-08
58850,5.14747e-07,1.00954e-08
58900,5.04806e-07,9.91349e-09
58950,4.95129e-07,9.73159e-09
59000,4.85609e-07,9.54969e-09
59050,4.76241e-07,9.3678e-09
59100,4.67082e-07,9.1859e-09
59150,4.58037e-07,9.004e-09
59200,4.49319e-07,8.8221e-09
59250,4.40677e-07,8.6402e-09
59300,4.32135e-07,8.4583e-09
59350,4.2386e-07,8.2764e-09
59400,4.15746e-07,8.18545e-09
59450,4.0771e-07,8.00355e-09
59500,3.99874e-07,7.82165e-09
59550,3.92191e-07,7.7307e-09
59600,3.84631e-07,7.54881e-09
59650,3.77181e-07,7.36691e-09
59700,3.69914e-07,7.27596e-09
59750,3.62836e-07,7.09406e-09
59800,3.5585e-07,7.00311e-09
59850,3.48983e-07,6.82121e-09
59900,3.42318e-07,6.73026e-09
59950,3.35651e-07,6.63931e-09
60000,3.29242e-07,6.45741e-09
60050,3.22892e-07,6.36646e-09
60100,3.16731e-07,6.18456e-09
60150,3.10639e-07,6.09361e-09
60200,3.04644e-07,6.00267e-09
60250,2.98771e-07,5.82077e-09
60300,2.93002e-07,5.72982e-09
60350,2.87397e-07,5.63887e-09
60400,2.81885e-07,5.54792e-09
60450,2.76486e-07,5.45697e-09
60500,2.71148e-07,5.36602e-09
60550,2.65969e-07,5.18412e-09
60600,2.60801e-07,5.18412e-09
60650,2.5576e-07,5.00222e-09
60700,2.50846e-07,4.91127e-09
60750,2.45993e-07,4.82032e-09
60800,2.41279e-07,4.72937e-09
60850,2.36661e-07,4.63842e-09
60900,2.32132e-07,4.54747e-09
60950,2.27674e-07,4.45652e-09
61000,2.23303e-07,4.36557e-09
61050,2.18986e-07,4.27463e-09
61100,2.1472e-07,4.18368e-09
61150,2.106e-07,4.18368e-09
61200,2.06545e-07,4.00178e-09
61250,2.02601e-07,4.00178e-09
61300,1.98669e-07,3.91083e-09
61350,1.94877e-07,3.91083e-09
61400,1.91143e-07,3.81988e-09
61450,1.87493e-07,3.72893e-09
61500,1.83857e-07,3.63798e-09
61550,1.80339e-07,3.54703e-09
61600,1.76813e-07,3.54703e-09
61650,1.73391e-07,3.45608e-09
61700,1.70093e-07,3.36513e-09
61750,1.6687e-07,3.27418e-09
61800,1.63557e-07,3.18323e-09
61850,1.60483e-07,3.18323e-09
61900,1.57379e-07,3.09228e-09
61950,1.54406e-07,3.00133e-09
62000,1.51383e-07,3.00133e-09
62050,1.48481e-07,2.91038e-09
62100,1.45573e-07,2.91038e-09
62150,1.42829e-07,2.81943e-09
62200,1.40085e-07,2.72848e-09
62250,1.37393e-07,2.72848e-09
62300,1.34777e-07,2.63753e-09
62350,1.32147e-07,2.63753e-09
62400,1.29648e-07,2.54659e-09
62450,1.27113e-07,2.54659e-09
62500,1.24654e-07,2.45564e-09
62550,1.22298e-07,2.45564e-09
62600,1.19931e-07,2.36469e-09
62650,1.17623e-07,2.36469e-09
62700,1.15371e-07,2.27374e-09
62750,1.13107e-07,2.27374e-09
62800,1.10982e-07,2.18279e-09
62850,1.08791e-07,2.18279e-09
62900,1.06762e-07,2.09184e-09
62950,1.04744e-07,2.09184e-09
63000,1.02657e-07,2.00089e-09
63050,1.00738e-07,2.00089e-09
63100,9.87334e-08,2.00089e-09
63150,9.68816e-08,1.90994e-09
63200,9.50084e-08,1.90994e-09
63250,9.32041e-08,1.90994e-09
63300,9.13767e-08,1.81899e-09
63350,8.96731e-08,1.81899e-09
63400,8.79135e-08,1.72804e-09
63450,8.61982e-08,1.72804e-09
63500,8.46219e-08,1.72804e-09
63550,8.30156e-08,1.63709e-09
63600,8.13341e-08,1.63709e-09
63650,7.98686e-08,1.63709e-09
63700,7.8285e-08,1.54614e-09
63750,7.67486e-08,1.54614e-09
63800,7.5263e-08,1.54614e-09
63850,7.38975e-08,1.45519e-09
63900,7.24305e-08,1.45519e-09
63950,7.10571e-08,1.45519e-09
64000,6.96545e-08,1.36424e-09
64050,6.83845e-08,1.36424e-09
64100,6.70357e-08,1.36424e-09
64150,6.5744e-08,1.36424e-09
64200,6.44447e-08,1.27329e-09
64250,6.32085e-08,1.27329e-09
64300,6.20137e-08,1.27329e-09
64350,6.0837e-08,1.18234e-09
64400,5.96607e-08,1.18234e-09
64450,5.84802e-08,1.18234e-09
64500,5.73496e-08,1.18234e-09
64550,5.62988e-08,1.18234e-09
64600,5.5232e-08,1.09139e-09
64650,5.42123e-08,1.09139e-09
64700,5.31609e-08,1.09139e-09
64750,5.21119e-08,1.09139e-09
64800,5.10682e-08,1.00044e-09
64850,5.00982e-08,1.00044e-09
64900,4.92237e-08,1.00044e-09
64950,4.8271e-08,1.00044e-09
65000,4.72704e-08,1.00044e-09
65050,4.6421e-08,9.09495e-10
65100,4.55414e-08,9.09495e-10
65150,4.46596e-08,9.09495e-10
65200,4.38147e-08,9.09495e-10
65250,4.29769e-08,9.09495e-10
65300,4.21179e-08,9.09495e-10
65350,4.1385e-08,8.18545e-10
65400,4.054e-08,8.18545e-10
65450,3.97652e-08,8.18545e-10
65500,3.89887e-08,8.18545e-10
65550,3.82773e-08,8.18545e-10
65600,3.7589e-08,8.18545e-10
65650,3.68226e-08,7.27596e-10
65700,3.61909e-08,7.27596e-10
65750,3.54636e-08,7.27596e-10
65800,3.47548e-08,7.27596e-10
65850,3.41248e-08,7.27596e-10
65900,3.34917e-08,7.27596e-10
65950,3.28685e-08,7.27596e-10
66000,3.22483e-08,6.36646e-10
66050,3.15921e-08,6.36646e-10
66100,3.10403e-08,6.36646e-10
66150,3.04308e-08,6.36646e-10
66200,2.98848e-08,6.36646e-10
66250,2.92868e-08,6.36646e-10
66300,2.86951e-08,6.36646e-10
66350,2.8184e-08,5.45697e-10
66400,2.76223e-08,5.45697e-10
66450,2.71306e-08,5.45697e-10
66500,2.66378e-08,5.45697e-10
66550,2.61029e-08,5.45697e-10
66600,2.56829e-08,5.45697e-10
66650,2.51367e-08,5.45697e-10
66700,2.46978e-08,5.45697e-10
66750,2.42585e-08,5.45697e-10
66800,2.37706e-08,5.45697e-10
66850,2.33819e-08,4.54747e-10
66900,2.28956e-08,4.54747e-10
66950,2.25149e-08,4.54747e-10
67000,2.20491e-08,4.54747e-10
67050,2.15831e-08,4.54747e-10
67100,2.12177e-08,4.54747e-10
67150,2.0839e-08,4.54747e-10
67200,2.03833e-08,4.54747e-10
67250,2.00385e-08,4.54747e-10
67300,1.96791e-08,4.54747e-10
67350,1.93441e-08,4.54747e-10
67400,1.89137e-08,3.63798e-10
67450,1.85574e-08,3.63798e-10
67500,1.82044e-08,3.63798e-10
67550,1.77839e-08,3.63798e-10
67600,1.74851e-08,3.63798e-10
67650,1.7135e-08,3.63798e-10
67700,1.68213e-08,3.63798e-10
67750,1.64629e-08,3.63798e-10
67800,1.62368e-08,3.63798e-10
67850,1.59131e-08,3.63798e-10
67900,1.56978e-08,3.63798e-10
67950,1.54203e-08,3.63798e-10
68000,1.51759e-08,3.63798e-10
68050,1.49241e-08,3.63798e-10
68100,1.46853e-08,3.63798e-10
68150,1.44455e-08,3.63798e-10
68200,1.42546e-08,3.63798e-10
68250,1.39174e-08,3.63798e-10
68300,1.37085e-08,3.63798e-10
68350,1.34588e-08,3.63798e-10
68400,1.32309e-08,3.63798e-10
68450,1.29567e-08,3.63798e-10
68500,1.27141e-08,3.63798e-10
68550,1.25621e-08,3.63798e-10
68600,1.23453e-08,3.63798e-10
68650,1.19986e-08,3.63798e-10
68700,1.18505e-08,3.63798e-10
68750,1.16012e-08,3.63798e-10
68800,1.13828e-08,3.63798e-10
68850,1.1125e-08,3.63798e-10
68900,1.08272e-08,3.63798e-10
68950,1.07034e-08,3.63798e-10
69000,1.04844e-08,3.63798e-10
69050,1.02485e-08,3.63798e-10
69100,1.00206e-08,3.63798e-10
69150,9.81478e-09,3.63798e-10
69200,9.7567e-09,3.63798e-10
69250,9.55694e-09,3.63798e-10
69300,9.32502e-09,3.63798e-10
69350,9.14631e-09,3.63798e-10
69400,9.00911e-09,3.63798e-10
69450,8.86742e-09,3.63798e-10
69500,8.82898e-09,3.63798e-10
69550,8.61354e-09,3.63798e-10
69600,8.4782e-09,3.63798e-10
69650,8.33142e-09,3.63798e-10
69700,8.17477e-09,3.63798e-10
69750,8.1087e-09,3.63798e-10
69800,8.11915e-09,3.63798e-10
69850,7.90778e-09,3.63798e-10
69900,7.78033e-09,3.63798e-10
69950,7.75719e-09,3.63798e-10
70000,7.57883e-09,3.63798e-10
70050,7.48912e-09,3.63798e-10
70100,7.48521e-09,3.63798e-10
70150,7.30618e-09,3.63798e-10
70200,7.2211e-09,3.63798e-10
70250,7.08107e-09,3.63798e-10
70300,7.12035e-09,3.63798e-10
70350,6.93574e-09,3.63798e-10
70400,6.78038e-09,3.63798e-10
70450,6.7408e-09,3.63798e-10
70500,6.60868e-09,3.63798e-10
70550,6.50529e-09,3.63798e-10
70600,6.51198e-09,3.63798e-10
70650,6.38205e-09,3.63798e-10
70700,6.26577e-09,3.63798e-10
70750,6.21416e-09,3.63798e-10
70800,6.11837e-09,3.63798e-10
70850,5.98343e-09,3.63798e-10
70900,5.94444e-09,3.63798e-10
70950,5.789e-09,3.63798e-10
71000,5.70456e-09,3.63798e-10
71050,5.76216e-09,3.63798e-10
71100,5.62027e-09,3.63798e-10
71150,5.57446e-09,3.63798e-10
71200,5.39152e-09,3.63798e-10
71250,5.36604e-09,3.63798e-10
71300,5.34947e-09,3.63798e-10
71350,5.26575e-09,3.63798e-10
71400,5.22513e-09,3.63798e-10
71450,5.14484e-09,3.63798e-10
71500,5.05184e-09,3.63798e-10
71550,4.84726e-09,3.63798e-10
71600,4.86797e-09,3.63798e-10
71650,4.78359e-09,3.63798e-10
71700,4.8398e-09,3.63798e-10
71750,4.69347e-09,3.63798e-10
71800,4.61222e-09,3.63798e-10
71850,4.65421e-09,3.63798e-10
71900,4.56098e-09,3.63798e-10
71950,4.49949e-09,3.63798e-10
72000,4.38666e-09,3.63798e-10
72050,4.28051e-09,3.63798e-10
72100,4.17146e-09,3.63798e-10
72150,4.19537e-09,3.63798e-10
72200,4.14309e-09,3.63798e-10
72250,4.0102e-09,3.63798e-10
72300,4.09698e-09,3.63798e-10
72350,4.0601e-09,3.63798e-10
72400,3.93206e-09,3.63798e-10
72450,3.80422e-09,3.63798e-10
72500,3.86836e-09,3.63798e-10
72550,3.81124e-09,3.63798e-10
72600,3.75073e-09,3.63798e-10
72650,3.60799e-09,3.63798e-10
72700,3.68855e-09,3.63798e-10
72750,3.48939e-09,3.63798e-10
72800,3.46895e-09,3.63798e-10
72850,3.48484e-09,3.63798e-10
72900,3.39526e-09,3.63798e-10
72950,3.3294e-09,3.63798e-10
73000,3.23975e-09,3.63798e-10
73050,3.12986e-09,3.63798e-10
73100,3.17092e-09,3.63798e-10
73150,3.11074e-09,3.63798e-10
73200,2.93666e-09,1.81899e-10
73250,2.98286e-09,3.63798e-10
73300,2.82481e-09,3.63798e-10
73350,2.91324e-09,3.63798e-10
73400,3.09069e-09,3.63798e-10
73450,2.76239e-09,3.63798e-10
73500,2.81459e-09,3.63798e-10
73550,2.7273e-09,3.63798e-10
73600,2.80195e-09,3.63798e-10
73650,2.70411e-09,3.63798e-10
73700,2.5424e-09,3.63798e-10
73750,2.60365e-09,3.63798e-10
73800,2.47186e-09,3.63798e-10
73850,2.60441e-09,3.63798e-10
73900,2.39535e-09,3.63798e-10
73950,2.3449e-09,3.63798e-10
74000,2.3286e-09,3.63798e-10
74050,2.23616e-09,3.63798e-10
74100,2.44409e-09,3.63798e-10
74150,2.15114e-09,3.63798e-10
74200,2.26107e-09,3.63798e-10
74250,2.10788e-09,3.63798e-10
74300,2.12365e-09,3.63798e-10
74350,2.17012e-09,3.63798e-10
74400,2.0857e-09,3.63798e-10
74450,2.13378e-09,3.63798e-10
74500,2.16628e-09,3.63798e-10
74550,1.94573e-09,3.63798e-10
74600,1.80943e-09,3.63798e-10
74650,1.97135e-09,3.63798e-10
74700,1.63318e-09,1.81899e-10
74750,1.71944e-09,3.63798e-10
74800,1.7112e-09,3.63798e-10
74850,1.75767e-09,1.81899e-10
74900,1.60324e-09,1.81899e-10
74950,1.73858e-09,1.81899e-10
75000,1.85851e-09,3.63798e-10
75050,1.6784e-09,3.63798e-10
75100,1.65817e-09,3.63798e-10
75150,1.60572e-09,1.81899e-10
75200,1.74726e-09,3.63798e-10
75250,1.58367e-09,3.63798e-10
75300,1.53451e-09,1.81899e-10
75350,1.66792e-09,3.63798e-10
75400,1.56448e-09,3.63798e-10
75450,1.58167e-09,3.63798e-10
75500,1.40321e-09,1.81899e-10
75550,1.31893e-09,3.63798e-10
75600,1.28737e-09,1.81899e-10
75650,1.21449e-09,3.63798e-10
75700,1.61734e-09,3.63798e-10
75750,1.28863e-09,3.63798e-10
75800,1.24557e-09,1.81899e-10
75850,1.33348e-09,3.63798e-10
75900,1.17877e-09,1.81899e-10
75950,1.13647e-09,1.81899e-10
76000,1.18838e-09,9.09495e-11
76050,1.101e-09,1.81899e-10
76100,1.24633e-09,1.81899e-10
76150,1.16298e-09,1.81899e-10
76200,1.24746e-09,3.63798e-10
76250,1.29762e-09,3.63798e-10
76300,1.09683e-09,1.81899e-10
76350,1.06563e-09,1.81899e-10
76400,1.10236e-09,3.63798e-10
76450,9.70603e-10,1.81899e-10
76500,1.24427e-09,3.63798e-10
76550,1.05906e-09,1.81899e-10
76600,1.09414e-09,1.81899e-10
76650,1.07514e-09,3.63798e-10
76700,8.81754e-10,1.81899e-10
76750,9.33828e-10,9.09495e-11
76800,1.08824e-09,3.63798e-10
76850,1.0753e-09,9.09495e-11
76900,1.13469e-09,3.63798e-10
76950,1.08122e-09,3.63798e-10
77000,8.98101e-10,3.63798e-10
77050,9.18663e-10,9.09495e-11
77100,7.402e-10,1.81899e-10
77150,9.33562e-10,1.81899e-10
77200,8.86675e-10,3.63798e-10
77250,7.32352e-10,9.09495e-11
77300,7.85868e-10,1.81899e-10
77350,8.26984e-10,9.09495e-11
77400,9.56291e-10,3.63798e-10
77450,8.54234e-10,9.09495e-11
77500,7.11539e-10,9.09495e-11
77550,7.21027e-10,1.81899e-10
77600,8.00836e-10,1.81899e-10
77650,6.91546e-10,9.09495e-11
77700,6.10465e-10,9.09495e-11
77750,7.14053e-10,3.63798e-10
77800,7.56071e-10,9.09495e-11
77850,5.55943e-10,1.81899e-10
77900,7.46264e-10,1.81899e-10
77950,5.41527e-10,9.09495e-11
78000,4.55219e-10,9.09495e-11
78050,5.24195e-10,9.09495e-11
78100,4.47347e-10,9.09495e-11
78150,5.55468e-10,9.09495e-11
78200,5.82932e-10,3.63798e-10
78250,7.96994e-10,1.81899e-10
78300,7.45274e-10,1.81899e-10
78350,8.01079e-10,3.63798e-10
78400,5.31307e-10,9.09495e-11
78450,6.57088e-10,9.09495e-11
78500,6.91025e-10,1.81899e-10
78550,2.91196e-10,9.09495e-11
78600,5.37503e-10,1.81899e-10
78650,5.02691e-10,1.81899e-10
78700,3.71985e-10,9.09495e-11
78750,5.23123e-10,1.81899e-10
78800,4.91972e-10,9.09495e-11
78850,5.78851e-10,1.81899e-10
78900,5.42252e-10,1.81899e-10
78950,9.23823e-10,3.63798e-10
79000,6.86547e-10,9.09495e-11
79050,7.1666e-10,1.81899e-10
79100,5.44297e-10,9.09495e-11
79150,6.35982e-10,1.81899e-10
79200,4.35051e-10,1.81899e-10
79250,5.1868e-10,3.63798e-10
79300,4.89954e-10,1.81899e-10
79350,4.02257e-10,9.09495e-11
79400,3.23937e-10,9.09495e-11
79450,5.19748e-10,9.09495e-11
79500,5.82561e-10,9.09495e-11
79550,5.67672e-10,9.09495e-11
79600,4.07943e-10,9.09495e-11
79650,3.11307e-10,9.09495e-11
79700,5.14352e-10,1.81899e-10
79750,2.57595e-10,9.09495e-11
79800,3.66413e-10,9.09495e-11
79850,3.28462e-10,9.09495e-11
79900,4.64635e-10,9.09495e-11
79950,2.9798e-10,9.09495e-11
