timestep,l2_norm,infinity_norm
10650,121.07,2.62743
10651,121.004,2.62588
10652,120.938,2.62432
10653,120.872,2.62277
10654,120.806,2.62122
10655,120.74,2.61966
10656,120.674,2.61811
10657,120.608,2.61657
10658,120.542,2.61502
10659,120.477,2.61347
10660,120.411,2.61192
10661,120.345,2.61038
10662,120.28,2.60883
10663,120.214,2.60729
10664,120.148,2.60575
10665,120.083,2.60421
10666,120.017,2.60267
10667,119.952,2.60113
10668,119.887,2.59959
10669,119.821,2.59805
10670,119.756,2.59651
10671,119.691,2.59498
10672,119.625,2.59344
10673,119.56,2.59191
10674,119.495,2.59038
10675,119.43,2.58885
10676,119.365,2.58731
10677,119.3,2.58579
10678,119.235,2.58426
10679,119.17,2.58273
10680,119.105,2.5812
10681,119.04,2.57968
10682,118.975,2.57815
10683,118.91,2.57663
10684,118.846,2.5751
10685,118.781,2.57358
10686,118.716,2.57206
10687,118.652,2.57054
10688,118.587,2.56902
10689,118.522,2.5675
10690,118.458,2.56598
10691,118.393,2.56447
10692,118.329,2.56295
10693,118.265,2.56144
10694,118.2,2.55992
10695,118.136,2.55841
10696,118.072,2.5569
10697,118.007,2.55539
10698,117.943,2.55388
10699,117.879,2.55237
10700,117.815,2.55086
10701,117.751,2.54936
10702,117.687,2.54785
10703,117.623,2.54634
10704,117.559,2.54484
10705,117.495,2.54334
10706,117.431,2.54184
10707,117.367,2.54033
10708,117.303,2.53883
10709,117.239,2.53733
10710,117.175,2.53584
10711,117.112,2.53434
10712,117.048,2.53284
10713,116.984,2.53135
10714,116.921,2.52985
10715,116.857,2.52836
10716,116.794,2.52687
10717,116.73,2.52537
10718,116.667,2.52388
10719,116.603,2.52239
10720,116.54,2.5209
10721,116.477,2.51942
10722,116.413,2.51793
10723,116.35,2.51644
10724,116.287,2.51496
10725,116.224,2.51347
10726,116.161,2.51199
10727,116.097,2.51051
10728,116.034,2.50902
10729,115.971,2.50754
10730,115.908,2.50606
10731,115.845,2.50459
10732,115.782,2.50311
10733,115.72,2.50163
10734,115.657,2.50015
10735,115.594,2.49868
10736,115.531,2.49721
10737,115.468,2.49573
10738,115.406,2.49426
10739,115.343,2.49279
10740,115.281,2.49132
10741,115.218,2.48985
10742,115.155,2.48838
10743,115.093,2.48691
10744,115.03,2.48545
10745,114.968,2.48398
10746,114.906,2.48251
10747,114.843,2.48105
10748,114.781,2.47959
10749,114.719,2.47813
10750,114.656,2.47666
10751,114.594,2.4752
10752,114.532,2.47374
10753,114.47,2.47229
10754,114.408,2.47083
10755,114.346,2.46938
10756,114.284,2.46792
10757,114.222,2.46647
10758,114.16,2.46502
10759,114.098,2.46357
10760,114.036,2.46212
10761,113.974,2.46067
10762,113.913,2.45922
10763,113.851,2.45777
10764,113.789,2.45632
10765,113.727,2.45488
10766,113.666,2.45343
10767,113.604,2.45199
10768,113.543,2.45055
10769,113.481,2.4491
10770,113.42,2.44766
10771,113.358,2.44622
10772,113.297,2.44478
10773,113.235,2.44334
10774,113.174,2.44191
10775,113.113,2.44047
10776,113.051,2.43903
10777,112.99,2.4376
10778,112.929,2.43616
10779,112.868,2.43473
10780,112.807,2.4333
10781,112.746,2.43187
10782,112.685,2.43044
10783,112.624,2.42901
10784,112.563,2.42758
10785,112.502,2.42615
10786,112.441,2.42472
10787,112.38,2.4233
10788,112.319,2.42187
10789,112.258,2.42045
10790,112.198,2.41903
10791,112.137,2.4176
10792,112.076,2.41618
10793,112.016,2.41476
10794,111.955,2.41334
10795,111.894,2.41192
10796,111.834,2.41051
10797,111.773,2.40909
10798,111.713,2.40767
10799,111.653,2.40626
10800,111.592,2.40484
10801,111.532,2.40343
10802,111.471,2.40202
10803,111.411,2.4006
10804,111.351,2.39919
10805,111.291,2.39778
10806,111.231,2.39637
10807,111.17,2.39497
10808,111.11,2.39356
10809,111.05,2.39215
10810,110.99,2.39075
10811,110.93,2.38934
10812,110.87,2.38794
10813,110.81,2.38654
10814,110.751,2.38513
10815,110.691,2.38373
10816,110.631,2.38233
10817,110.571,2.38093
10818,110.511,2.37954
10819,110.452,2.37814
10820,110.392,2.37674
10821,110.332,2.37535
10822,110.273,2.37395
10823,110.213,2.37256
10824,110.154,2.37116
10825,110.094,2.36977
10826,110.035,2.36838
10827,109.975,2.36699
10828,109.916,2.3656
10829,109.857,2.36421
10830,109.797,2.36282
10831,109.738,2.36144
10832,109.679,2.36005
10833,109.62,2.35866
10834,109.561,2.35728
10835,109.501,2.3559
10836,109.442,2.35451
10837,109.383,2.35313
10838,109.324,2.35175
10839,109.265,2.35037
10840,109.206,2.34899
10841,109.147,2.34761
10842,109.089,2.34624
10843,109.03,2.34486
10844,108.971,2.34348
10845,108.912,2.34211
10846,108.853,2.34073
10847,108.795,2.33936
10848,108.736,2.33799
10849,108.677,2.33662
10850,108.619,2.33525
10851,108.56,2.33388
10852,108.502,2.33251
10853,108.443,2.33114
10854,108.385,2.32977
10855,108.326,2.32841
10856,108.268,2.32704
10857,108.21,2.32568
10858,108.151,2.32431
10859,108.093,2.32295
10860,108.035,2.32159
10861,107.977,2.32023
10862,107.918,2.31887
10863,107.86,2.31751
10864,107.802,2.31615
10865,107.744,2.31479
10866,107.686,2.31343
10867,107.628,2.31208
10868,107.57,2.31072
10869,107.512,2.30937
10870,107.454,2.30801
10871,107.396,2.30666
10872,107.339,2.30531
10873,107.281,2.30396
10874,107.223,2.30261
10875,107.165,2.30126
10876,107.108,2.29991
10877,107.05,2.29856
10878,106.992,2.29722
10879,106.935,2.29587
10880,106.877,2.29452
10881,106.82,2.29318
10882,106.762,2.29184
10883,106.705,2.29049
10884,106.647,2.28915
10885,106.59,2.28781
10886,106.533,2.28647
10887,106.475,2.28513
10888,106.418,2.28379
10889,106.361,2.28246
10890,106.304,2.28112
10891,106.246,2.27978
10892,106.189,2.27845
10893,106.132,2.27712
10894,106.075,2.27578
10895,106.018,2.27445
10896,105.961,2.27312
10897,105.904,2.27179
10898,105.847,2.27046
10899,105.79,2.26913
10900,105.733,2.2678
10901,105.677,2.26647
10902,105.62,2.26515
10903,105.563,2.26382
10904,105.506,2.2625
10905,105.45,2.26117
10906,105.393,2.25985
10907,105.336,2.25853
10908,105.28,2.2572
10909,105.223,2.25588
10910,105.167,2.25456
10911,105.11,2.25324
10912,105.054,2.25193
10913,104.997,2.25061
10914,104.941,2.24929
10915,104.885,2.24798
10916,104.828,2.24666
10917,104.772,2.24535
10918,104.716,2.24403
10919,104.66,2.24272
10920,104.603,2.24141
10921,104.547,2.2401
10922,104.491,2.23879
10923,104.435,2.23748
10924,104.379,2.23617
10925,104.323,2.23486
10926,104.267,2.23356
10927,104.211,2.23225
10928,104.155,2.23094
10929,104.099,2.22964
10930,104.043,2.22834
10931,103.988,2.22703
10932,103.932,2.22573
10933,103.876,2.22443
10934,103.82,2.22313
10935,103.765,2.22183
10936,103.709,2.22053
10937,103.653,2.21923
10938,103.598,2.21794
10939,103.542,2.21664
10940,103.487,2.21535
10941,103.431,2.21405
10942,103.376,2.21276
10943,103.32,2.21146
10944,103.265,2.21017
10945,103.21,2.20888
10946,103.154,2.20759
10947,103.099,2.2063
10948,103.044,2.20501
10949,102.989,2.20372
10950,102.934,2.20244
10951,102.878,2.20115
10952,102.823,2.19986
10953,102.768,2.19858
10954,102.713,2.19729
10955,102.658,2.19601
10956,102.603,2.19473
10957,102.548,2.19345
10958,102.493,2.19217
10959,102.438,2.19089
10960,102.384,2.18961
10961,102.329,2.18833
10962,102.274,2.18705
10963,102.219,2.18577
10964,102.164,2.1845
10965,102.11,2.18322
10966,102.055,2.18195
10967,102.001,2.18067
10968,101.946,2.1794
10969,101.891,2.17813
10970,101.837,2.17686
10971,101.782,2.17559
10972,101.728,2.17432
10973,101.673,2.17305
10974,101.619,2.17178
10975,101.565,2.17051
10976,101.51,2.16925
10977,101.456,2.16798
10978,101.402,2.16672
10979,101.348,2.16545
10980,101.293,2.16419
10981,101.239,2.16293
10982,101.185,2.16166
10983,101.131,2.1604
10984,101.077,2.15914
10985,101.023,2.15788
10986,100.969,2.15663
10987,100.915,2.15537
10988,100.861,2.15411
10989,100.807,2.15285
10990,100.753,2.1516
10991,100.699,2.15034
10992,100.646,2.14909
10993,100.592,2.14784
10994,100.538,2.14658
10995,100.484,2.14533
10996,100.431,2.14408
10997,100.377,2.14283
10998,100.323,2.14158
10999,100.27,2.14033
11000,100.216,2.13909
11001,100.163,2.13784
11002,100.109,2.13659
11003,100.056,2.13535
11004,100.002,2.1341
11005,99.9489,2.13286
11006,99.8956,2.13162
11007,99.8423,2.13037
11008,99.789,2.12913
11009,99.7357,2.12789
11010,99.6825,2.12665
11011,99.6293,2.12541
11012,99.5761,2.12418
11013,99.523,2.12294
11014,99.4698,2.1217
11015,99.4168,2.12047
11016,99.3637,2.11923
11017,99.3107,2.118
11018,99.2577,2.11676
11019,99.2048,2.11553
11020,99.1519,2.1143
11021,99.099,2.11307
11022,99.0461,2.11183
11023,98.9933,2.1106
11024,98.9405,2.10938
11025,98.8878,2.10815
11026,98.835,2.10692
11027,98.7823,2.10569
11028,98.7297,2.10447
11029,98.677,2.10324
11030,98.6244,2.10202
11031,98.5719,2.10079
11032,98.5193,2.09957
11033,98.4668,2.09835
11034,98.4143,2.09713
11035,98.3619,2.09591
11036,98.3095,2.09469
11037,98.2571,2.09347
11038,98.2047,2.09225
11039,98.1524,2.09103
11040,98.1001,2.08981
11041,98.0479,2.0886
11042,97.9957,2.08738
11043,97.9435,2.08617
11044,97.8913,2.08495
11045,97.8392,2.08374
11046,97.7871,2.08253
11047,97.735,2.08132
11048,97.683,2.08011
11049,97.6309,2.0789
11050,97.579,2.07769
11051,97.527,2.07648
11052,97.4751,2.07527
11053,97.4232,2.07406
11054,97.3714,2.07286
11055,97.3195,2.07165
11056,97.2677,2.07045
11057,97.216,2.06924
11058,97.1643,2.06804
11059,97.1126,2.06684
11060,97.0609,2.06564
11061,97.0092,2.06443
11062,96.9576,2.06323
11063,96.9061,2.06204
11064,96.8545,2.06084
11065,96.803,2.05964
11066,96.7515,2.05844
11067,96.7001,2.05724
11068,96.6486,2.05605
11069,96.5973,2.05485
11070,96.5459,2.05366
11071,96.4946,2.05247
11072,96.4433,2.05127
11073,96.392,2.05008
11074,96.3407,2.04889
11075,96.2895,2.0477
11076,96.2384,2.04651
11077,96.1872,2.04532
11078,96.1361,2.04413
11079,96.085,2.04294
11080,96.034,2.04176
11081,95.9829,2.04057
11082,95.9319,2.03939
11083,95.881,2.0382
11084,95.83,2.03702
11085,95.7791,2.03583
11086,95.7283,2.03465
11087,95.6774,2.03347
11088,95.6266,2.03229
11089,95.5758,2.03111
11090,95.5251,2.02993
11091,95.4743,2.02875
11092,95.4236,2.02757
11093,95.373,2.0264
11094,95.3223,2.02522
11095,95.2717,2.02404
11096,95.2212,2.02287
11097,95.1706,2.02169
11098,95.1201,2.02052
11099,95.0696,2.01935
11100,95.0192,2.01817
11101,94.9688,2.017
11102,94.9184,2.01583
11103,94.868,2.01466
11104,94.8177,2.01349
11105,94.7674,2.01232
11106,94.7171,2.01116
11107,94.6668,2.00999
11108,94.6166,2.00882
11109,94.5665,2.00766
11110,94.5163,2.00649
11111,94.4662,2.00533
11112,94.4161,2.00417
11113,94.366,2.003
11114,94.316,2.00184
11115,94.266,2.00068
11116,94.216,1.99952
11117,94.1661,1.99836
11118,94.1161,1.9972
11119,94.0663,1.99604
11120,94.0164,1.99488
11121,93.9666,1.99373
11122,93.9168,1.99257
11123,93.867,1.99141
11124,93.8173,1.99026
11125,93.7676,1.98911
11126,93.7179,1.98795
11127,93.6682,1.9868
11128,93.6186,1.98565
11129,93.569,1.9845
11130,93.5195,1.98335
11131,93.4699,1.9822
11132,93.4204,1.98105
11133,93.371,1.9799
11134,93.3215,1.97875
11135,93.2721,1.9776
11136,93.2227,1.97646
11137,93.1734,1.97531
11138,93.124,1.97417
11139,93.0747,1.97302
11140,93.0255,1.97188
11141,92.9762,1.97074
11142,92.927,1.9696
11143,92.8778,1.96845
11144,92.8287,1.96731
11145,92.7796,1.96617
11146,92.7305,1.96504
11147,92.6814,1.9639
11148,92.6324,1.96276
11149,92.5834,1.96162
11150,92.5344,1.96049
11151,92.4854,1.95935
11152,92.4365,1.95822
11153,92.3876,1.95708
11154,92.3388,1.95595
11155,92.2899,1.95481
11156,92.2411,1.95368
11157,92.1924,1.95255
11158,92.1436,1.95142
11159,92.0949,1.95029
11160,92.0462,1.94916
11161,91.9976,1.94803
11162,91.9489,1.94691
11163,91.9003,1.94578
11164,91.8518,1.94465
11165,91.8032,1.94353
11166,91.7547,1.9424
11167,91.7062,1.94128
11168,91.6578,1.94015
11169,91.6093,1.93903
11170,91.5609,1.93791
11171,91.5126,1.93679
11172,91.4642,1.93566
11173,91.4159,1.93454
11174,91.3676,1.93343
11175,91.3194,1.93231
11176,91.2711,1.93119
11177,91.2229,1.93007
11178,91.1748,1.92895
11179,91.1266,1.92784
11180,91.0785,1.92672
11181,91.0304,1.92561
11182,90.9824,1.92449
11183,90.9343,1.92338
11184,90.8863,1.92227
11185,90.8384,1.92116
11186,90.7904,1.92005
11187,90.7425,1.91893
11188,90.6946,1.91782
11189,90.6468,1.91672
11190,90.5989,1.91561
11191,90.5511,1.9145
11192,90.5033,1.91339
11193,90.4556,1.91229
11194,90.4079,1.91118
11195,90.3602,1.91008
11196,90.3125,1.90897
11197,90.2649,1.90787
11198,90.2173,1.90676
11199,90.1697,1.90566
11200,90.1222,1.90456
11201,90.0747,1.90346
11202,90.0272,1.90236
11203,89.9797,1.90126
11204,89.9323,1.90016
11205,89.8849,1.89906
11206,89.8375,1.89797
11207,89.7901,1.89687
11208,89.7428,1.89577
11209,89.6955,1.89468
11210,89.6482,1.89358
11211,89.601,1.89249
11212,89.5538,1.89139
11213,89.5066,1.8903
11214,89.4594,1.88921
11215,89.4123,1.88812
11216,89.3652,1.88703
11217,89.3181,1.88594
11218,89.2711,1.88485
11219,89.2241,1.88376
11220,89.1771,1.88267
11221,89.1301,1.88158
11222,89.0832,1.8805
11223,89.0363,1.87941
11224,88.9894,1.87833
11225,88.9425,1.87724
11226,88.8957,1.87616
11227,88.8489,1.87507
11228,88.8022,1.87399
11229,88.7554,1.87291
11230,88.7087,1.87183
11231,88.662,1.87075
11232,88.6154,1.86967
11233,88.5687,1.86859
11234,88.5221,1.86751
11235,88.4756,1.86643
11236,88.429,1.86535
11237,88.3825,1.86428
11238,88.336,1.8632
11239,88.2895,1.86213
11240,88.2431,1.86105
11241,88.1967,1.85998
11242,88.1503,1.8589
11243,88.1039,1.85783
11244,88.0576,1.85676
11245,88.0113,1.85569
11246,87.965,1.85462
11247,87.9188,1.85355
11248,87.8726,1.85248
11249,87.8264,1.85141
11250,87.7802,1.85034
11251,87.7341,1.84927
11252,87.6879,1.84821
11253,87.6419,1.84714
11254,87.5958,1.84608
11255,87.5498,1.84501
11256,87.5038,1.84395
11257,87.4578,1.84288
11258,87.4118,1.84182
11259,87.3659,1.84076
11260,87.32,1.8397
11261,87.2742,1.83864
11262,87.2283,1.83758
11263,87.1825,1.83652
11264,87.1367,1.83546
11265,87.091,1.8344
11266,87.0452,1.83334
11267,86.9995,1.83228
11268,86.9538,1.83123
11269,86.9082,1.83017
11270,86.8626,1.82912
11271,86.817,1.82806
11272,86.7714,1.82701
11273,86.7258,1.82596
11274,86.6803,1.8249
11275,86.6348,1.82385
11276,86.5894,1.8228
11277,86.5439,1.82175
11278,86.4985,1.8207
11279,86.4531,1.81965
11280,86.4078,1.8186
11281,86.3624,1.81756
11282,86.3171,1.81651
11283,86.2719,1.81546
11284,86.2266,1.81442
11285,86.1814,1.81337
11286,86.1362,1.81233
11287,86.091,1.81128
11288,86.0459,1.81024
11289,86.0007,1.8092
11290,85.9557,1.80815
11291,85.9106,1.80711
11292,85.8655,1.80607
11293,85.8205,1.80503
11294,85.7755,1.80399
11295,85.7306,1.80295
11296,85.6857,1.80191
11297,85.6407,1.80088
11298,85.5959,1.79984
11299,85.551,1.7988
11300,85.5062,1.79777
11301,85.4614,1.79673
11302,85.4166,1.7957
11303,85.3719,1.79467
11304,85.3271,1.79363
11305,85.2824,1.7926
11306,85.2378,1.79157
11307,85.1931,1.79054
11308,85.1485,1.78951
11309,85.1039,1.78848
11310,85.0593,1.78745
11311,85.0148,1.78642
11312,84.9703,1.78539
11313,84.9258,1.78436
11314,84.8813,1.78334
11315,84.8369,1.78231
11316,84.7925,1.78128
11317,84.7481,1.78026
11318,84.7037,1.77924
11319,84.6594,1.77821
11320,84.6151,1.77719
11321,84.5708,1.77617
11322,84.5266,1.77514
11323,84.4823,1.77412
11324,84.4381,1.7731
11325,84.394,1.77208
11326,84.3498,1.77106
11327,84.3057,1.77005
11328,84.2616,1.76903
11329,84.2175,1.76801
11330,84.1735,1.76699
11331,84.1295,1.76598
11332,84.0855,1.76496
11333,84.0415,1.76395
11334,83.9975,1.76293
11335,83.9536,1.76192
11336,83.9097,1.76091
11337,83.8659,1.75989
11338,83.822,1.75888
11339,83.7782,1.75787
11340,83.7344,1.75686
11341,83.6907,1.75585
11342,83.6469,1.75484
11343,83.6032,1.75383
11344,83.5595,1.75282
11345,83.5159,1.75182
11346,83.4722,1.75081
11347,83.4286,1.7498
11348,83.385,1.7488
11349,83.3415,1.74779
11350,83.2979,1.74679
11351,83.2544,1.74578
11352,83.2109,1.74478
11353,83.1675,1.74378
11354,83.124,1.74278
11355,83.0806,1.74178
11356,83.0373,1.74078
11357,82.9939,1.73978
11358,82.9506,1.73878
11359,82.9073,1.73778
11360,82.864,1.73678
11361,82.8207,1.73578
11362,82.7775,1.73478
11363,82.7343,1.73379
11364,82.6911,1.73279
11365,82.6479,1.7318
11366,82.6048,1.7308
11367,82.5617,1.72981
11368,82.5186,1.72882
11369,82.4756,1.72782
11370,82.4326,1.72683
11371,82.3895,1.72584
11372,82.3466,1.72485
11373,82.3036,1.72386
11374,82.2607,1.72287
11375,82.2178,1.72188
11376,82.1749,1.72089
11377,82.1321,1.7199
11378,82.0892,1.71892
11379,82.0464,1.71793
11380,82.0036,1.71694
11381,81.9609,1.71596
11382,81.9182,1.71497
11383,81.8755,1.71399
11384,81.8328,1.713
11385,81.7901,1.71202
11386,81.7475,1.71104
11387,81.7049,1.71006
11388,81.6623,1.70908
11389,81.6198,1.7081
11390,81.5772,1.70712
11391,81.5347,1.70614
11392,81.4922,1.70516
11393,81.4498,1.70418
11394,81.4074,1.7032
11395,81.365,1.70222
11396,81.3226,1.70125
11397,81.2802,1.70027
11398,81.2379,1.6993
11399,81.1956,1.69832
11400,81.1533,1.69735
11401,81.111,1.69637
11402,81.0688,1.6954
11403,81.0266,1.69443
11404,80.9844,1.69346
11405,80.9422,1.69249
11406,80.9001,1.69152
11407,80.858,1.69055
11408,80.8159,1.68958
11409,80.7739,1.68861
11410,80.7318,1.68764
11411,80.6898,1.68667
11412,80.6478,1.68571
11413,80.6059,1.68474
11414,80.5639,1.68377
11415,80.522,1.68281
11416,80.4801,1.68184
11417,80.4382,1.68088
11418,80.3964,1.67992
11419,80.3546,1.67895
11420,80.3128,1.67799
11421,80.271,1.67703
11422,80.2293,1.67607
11423,80.1876,1.67511
11424,80.1459,1.67415
11425,80.1042,1.67319
11426,80.0625,1.67223
11427,80.0209,1.67127
11428,79.9793,1.67031
11429,79.9377,1.66936
11430,79.8962,1.6684
11431,79.8547,1.66744
11432,79.8132,1.66649
11433,79.7717,1.66553
11434,79.7302,1.66458
11435,79.6888,1.66363
11436,79.6474,1.66267
11437,79.606,1.66172
11438,79.5646,1.66077
11439,79.5233,1.65982
11440,79.482,1.65887
11441,79.4407,1.65792
11442,79.3995,1.65697
11443,79.3582,1.65602
11444,79.317,1.65507
11445,79.2758,1.65412
11446,79.2346,1.65318
11447,79.1935,1.65223
11448,79.1524,1.65128
11449,79.1113,1.65034
11450,79.0702,1.64939
11451,79.0292,1.64845
11452,78.9881,1.64751
11453,78.9471,1.64656
11454,78.9062,1.64562
11455,78.8652,1.64468
11456,78.8243,1.64374
11457,78.7834,1.6428
11458,78.7425,1.64186
11459,78.7016,1.64092
11460,78.6608,1.63998
11461,78.62,1.63904
11462,78.5792,1.6381
11463,78.5385,1.63716
11464,78.4977,1.63623
11465,78.457,1.63529
11466,78.4163,1.63435
11467,78.3756,1.63342
11468,78.335,1.63249
11469,78.2944,1.63155
11470,78.2538,1.63062
11471,78.2132,1.62969
11472,78.1727,1.62875
11473,78.1321,1.62782
11474,78.0916,1.62689
11475,78.0511,1.62596
11476,78.0107,1.62503
11477,77.9703,1.6241
11478,77.9298,1.62317
11479,77.8895,1.62224
11480,77.8491,1.62132
11481,77.8088,1.62039
11482,77.7684,1.61946
11483,77.7281,1.61854
11484,77.6879,1.61761
11485,77.6476,1.61668
11486,77.6074,1.61576
11487,77.5672,1.61484
11488,77.527,1.61391
11489,77.4869,1.61299
11490,77.4467,1.61207
11491,77.4066,1.61115
11492,77.3665,1.61023
11493,77.3265,1.60931
11494,77.2865,1.60839
11495,77.2464,1.60747
11496,77.2064,1.60655
11497,77.1665,1.60563
11498,77.1265,1.60471
11499,77.0866,1.60379
11500,77.0467,1.60288
11501,77.0068,1.60196
11502,76.967,1.60105
11503,76.9272,1.60013
11504,76.8873,1.59922
11505,76.8476,1.5983
11506,76.8078,1.59739
11507,76.7681,1.59648
11508,76.7283,1.59557
11509,76.6887,1.59465
11510,76.649,1.59374
11511,76.6093,1.59283
11512,76.5697,1.59192
11513,76.5301,1.59101
11514,76.4906,1.5901
11515,76.451,1.5892
11516,76.4115,1.58829
11517,76.372,1.58738
11518,76.3325,1.58648
11519,76.293,1.58557
11520,76.2536,1.58466
11521,76.2142,1.58376
11522,76.1748,1.58285
11523,76.1354,1.58195
11524,76.0961,1.58105
11525,76.0568,1.58014
11526,76.0175,1.57924
11527,75.9782,1.57834
11528,75.9389,1.57744
11529,75.8997,1.57654
11530,75.8605,1.57564
11531,75.8213,1.57474
11532,75.7821,1.57384
11533,75.743,1.57294
11534,75.7039,1.57204
11535,75.6648,1.57115
11536,75.6257,1.57025
11537,75.5867,1.56935
11538,75.5476,1.56846
11539,75.5086,1.56756
11540,75.4696,1.56667
11541,75.4307,1.56577
11542,75.3917,1.56488
11543,75.3528,1.56399
11544,75.3139,1.5631
11545,75.2751,1.5622
11546,75.2362,1.56131
11547,75.1974,1.56042
11548,75.1586,1.55953
11549,75.1198,1.55864
11550,75.081,1.55775
11551,75.0423,1.55686
11552,75.0036,1.55598
11553,74.9649,1.55509
11554,74.9262,1.5542
11555,74.8876,1.55331
11556,74.8489,1.55243
11557,74.8103,1.55154
11558,74.7717,1.55066
11559,74.7332,1.54977
11560,74.6947,1.54889
11561,74.6561,1.54801
11562,74.6176,1.54712
11563,74.5792,1.54624
11564,74.5407,1.54536
11565,74.5023,1.54448
11566,74.4639,1.5436
11567,74.4255,1.54272
11568,74.3871,1.54184
11569,74.3488,1.54096
11570,74.3105,1.54008
11571,74.2722,1.5392
11572,74.2339,1.53833
11573,74.1957,1.53745
11574,74.1574,1.53657
11575,74.1192,1.5357
11576,74.0811,1.53482
11577,74.0429,1.53395
11578,74.0048,1.53307
11579,73.9666,1.5322
11580,73.9285,1.53133
11581,73.8905,1.53045
11582,73.8524,1.52958
11583,73.8144,1.52871
11584,73.7764,1.52784
11585,73.7384,1.52697
11586,73.7004,1.5261
11587,73.6625,1.52523
11588,73.6246,1.52436
11589,73.5867,1.52349
11590,73.5488,1.52262
11591,73.5109,1.52175
11592,73.4731,1.52089
11593,73.4353,1.52002
11594,73.3975,1.51916
11595,73.3597,1.51829
11596,73.322,1.51742
11597,73.2842,1.51656
11598,73.2465,1.5157
11599,73.2088,1.51483
11600,73.1712,1.51397
11601,73.1335,1.51311
11602,73.0959,1.51225
11603,73.0583,1.51139
11604,73.0207,1.51052
11605,72.9832,1.50966
11606,72.9457,1.50881
11607,72.9081,1.50795
11608,72.8707,1.50709
11609,72.8332,1.50623
11610,72.7957,1.50537
11611,72.7583,1.50451
11612,72.7209,1.50366
11613,72.6835,1.5028
11614,72.6462,1.50195
11615,72.6088,1.50109
11616,72.5715,1.50024
11617,72.5342,1.49938
11618,72.4969,1.49853
11619,72.4597,1.49768
11620,72.4225,1.49682
11621,72.3852,1.49597
11622,72.3481,1.49512
11623,72.3109,1.49427
11624,72.2737,1.49342
11625,72.2366,1.49257
11626,72.1995,1.49172
11627,72.1624,1.49087
11628,72.1254,1.49002
11629,72.0883,1.48918
11630,72.0513,1.48833
11631,72.0143,1.48748
11632,71.9773,1.48664
11633,71.9404,1.48579
11634,71.9034,1.48494
11635,71.8665,1.4841
11636,71.8296,1.48326
11637,71.7928,1.48241
11638,71.7559,1.48157
11639,71.7191,1.48073
11640,71.6823,1.47988
11641,71.6455,1.47904
11642,71.6087,1.4782
11643,71.572,1.47736
11644,71.5352,1.47652
11645,71.4985,1.47568
11646,71.4619,1.47484
11647,71.4252,1.474
11648,71.3885,1.47316
11649,71.3519,1.47233
11650,71.3153,1.47149
11651,71.2787,1.47065
11652,71.2422,1.46982
11653,71.2057,1.46898
11654,71.1691,1.46814
11655,71.1326,1.46731
11656,71.0962,1.46648
11657,71.0597,1.46564
11658,71.0233,1.46481
11659,70.9869,1.46398
11660,70.9505,1.46314
11661,70.9141,1.46231
11662,70.8778,1.46148
11663,70.8414,1.46065
11664,70.8051,1.45982
11665,70.7688,1.45899
11666,70.7326,1.45816
11667,70.6963,1.45733
11668,70.6601,1.4565
11669,70.6239,1.45568
11670,70.5877,1.45485
11671,70.5515,1.45402
11672,70.5154,1.4532
11673,70.4793,1.45237
11674,70.4432,1.45155
11675,70.4071,1.45072
11676,70.371,1.4499
11677,70.335,1.44907
11678,70.299,1.44825
11679,70.263,1.44743
11680,70.227,1.44661
11681,70.191,1.44578
11682,70.1551,1.44496
11683,70.1192,1.44414
11684,70.0833,1.44332
11685,70.0474,1.4425
11686,70.0116,1.44168
11687,69.9757,1.44087
11688,69.9399,1.44005
11689,69.9041,1.43923
11690,69.8683,1.43842
11691,69.8326,1.4376
11692,69.7969,1.43678
11693,69.7611,1.43597
11694,69.7254,1.43516
11695,69.6898,1.43434
11696,69.6541,1.43353
11697,69.6185,1.43272
11698,69.5829,1.4319
11699,69.5473,1.43109
11700,69.5117,1.43028
11701,69.4762,1.42947
11702,69.4406,1.42866
11703,69.4051,1.42785
11704,69.3696,1.42704
11705,69.3342,1.42623
11706,69.2987,1.42542
11707,69.2633,1.42462
11708,69.2279,1.42381
11709,69.1925,1.423
11710,69.1571,1.42219
11711,69.1218,1.42139
11712,69.0864,1.42058
11713,69.0511,1.41978
11714,69.0158,1.41897
11715,68.9806,1.41817
11716,68.9453,1.41737
11717,68.9101,1.41656
11718,68.8749,1.41576
11719,68.8397,1.41496
11720,68.8045,1.41416
11721,68.7694,1.41336
11722,68.7342,1.41255
11723,68.6991,1.41175
11724,68.664,1.41095
11725,68.629,1.41016
11726,68.5939,1.40936
11727,68.5589,1.40856
11728,68.5239,1.40776
11729,68.4889,1.40696
11730,68.4539,1.40617
11731,68.419,1.40537
11732,68.384,1.40457
11733,68.3491,1.40378
11734,68.3142,1.40298
11735,68.2794,1.40219
11736,68.2445,1.4014
11737,68.2097,1.4006
11738,68.1749,1.39981
11739,68.1401,1.39902
11740,68.1053,1.39822
11741,68.0706,1.39743
11742,68.0358,1.39664
11743,68.0011,1.39585
11744,67.9664,1.39506
11745,67.9317,1.39427
11746,67.8971,1.39348
11747,67.8625,1.39269
11748,67.8278,1.3919
11749,67.7932,1.39112
11750,67.7587,1.39033
11751,67.7241,1.38954
11752,67.6896,1.38876
11753,67.6551,1.38797
11754,67.6206,1.38718
11755,67.5861,1.3864
11756,67.5516,1.38561
11757,67.5172,1.38483
11758,67.4828,1.38405
